clean,corrupt,predict,corrupt_labels
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Pakistan corresponds to",Accra,Islamabad
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Palau corresponds to",Accra,Ngerulmud
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Palestine corresponds to",Accra,Jerusalem
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Peru corresponds to",Accra,Lima
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Poland corresponds to",Accra,Warsaw
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Portugal corresponds to",Accra,Lisbon
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Qatar corresponds to",Accra,Doha
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Romania corresponds to",Accra,Bucharest
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Samoa corresponds to",Accra,Apia
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Senegal corresponds to",Accra,Dakar
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Serbia corresponds to",Accra,Belgrade
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Singapore corresponds to",Accra,Singapore
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Sudan corresponds to",Accra,Khartoum
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Sweden corresponds to",Accra,Stockholm
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Switzerland corresponds to",Accra,Bern
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Syria corresponds to",Accra,Damascus
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Thailand corresponds to",Accra,Bangkok
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Togo corresponds to",Accra,Lomé
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Turkey corresponds to",Accra,Ankara
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Ukraine corresponds to",Accra,Kyiv
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Vietnam corresponds to",Accra,Hanoi
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Wales corresponds to",Accra,Cardiff
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Yemen corresponds to",Accra,Sanaá
"If Algeria corresponds to Algiers, then Ghana corresponds to","If Algeria corresponds to Algiers, then Zimbabwe corresponds to",Accra,Harare
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Armenia corresponds to",Ankara,Yerevan
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Aruba corresponds to",Ankara,Oranjestad
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Austria corresponds to",Ankara,Vienna
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Belarus corresponds to",Ankara,Minsk
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Belgium corresponds to",Ankara,Brussels
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Belize corresponds to",Ankara,Belmopan
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Chile corresponds to",Ankara,Santiago
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Cuba corresponds to",Ankara,Havana
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Denmark corresponds to",Ankara,Copenhagen
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Ecuador corresponds to",Ankara,Quito
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Egypt corresponds to",Ankara,Cairo
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Fiji corresponds to",Ankara,Suva
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Finland corresponds to",Ankara,Helsinki
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Gabon corresponds to",Ankara,Libreville
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Georgia corresponds to",Ankara,Tbilisi
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Ghana corresponds to",Ankara,Accra
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Greenland corresponds to",Ankara,Nuuk
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Guam corresponds to",Ankara,Hagåtña
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Guinea corresponds to",Ankara,Conakry
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Guyana corresponds to",Ankara,Georgetown
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Hungary corresponds to",Ankara,Budapest
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Iceland corresponds to",Ankara,Reykjavík
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Ireland corresponds to",Ankara,Dublin
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Italy corresponds to",Ankara,Rome
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Kenya corresponds to",Ankara,Nairobi
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Laos corresponds to",Ankara,Vientiane
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Latvia corresponds to",Ankara,Riga
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Libya corresponds to",Ankara,Tripoli
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Malawi corresponds to",Ankara,Lilongwe
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Mali corresponds to",Ankara,Bamako
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Malta corresponds to",Ankara,Valletta
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Monaco corresponds to",Ankara,Monaco
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Morocco corresponds to",Ankara,Rabat
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Myanmar corresponds to",Ankara,Naypyidaw
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Niger corresponds to",Ankara,Niamey
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Niue corresponds to",Ankara,Alofi
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Norway corresponds to",Ankara,Oslo
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Oman corresponds to",Ankara,Muscat
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Pakistan corresponds to",Ankara,Islamabad
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Palau corresponds to",Ankara,Ngerulmud
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Palestine corresponds to",Ankara,Jerusalem
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Peru corresponds to",Ankara,Lima
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Poland corresponds to",Ankara,Warsaw
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Portugal corresponds to",Ankara,Lisbon
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Qatar corresponds to",Ankara,Doha
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Romania corresponds to",Ankara,Bucharest
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Samoa corresponds to",Ankara,Apia
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Senegal corresponds to",Ankara,Dakar
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Serbia corresponds to",Ankara,Belgrade
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Singapore corresponds to",Ankara,Singapore
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Sudan corresponds to",Ankara,Khartoum
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Sweden corresponds to",Ankara,Stockholm
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Switzerland corresponds to",Ankara,Bern
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Syria corresponds to",Ankara,Damascus
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Thailand corresponds to",Ankara,Bangkok
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Togo corresponds to",Ankara,Lomé
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Ukraine corresponds to",Ankara,Kyiv
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Vietnam corresponds to",Ankara,Hanoi
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Wales corresponds to",Ankara,Cardiff
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Yemen corresponds to",Ankara,Sanaá
"If Angola corresponds to Luanda, then Turkey corresponds to","If Angola corresponds to Luanda, then Zimbabwe corresponds to",Ankara,Harare
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Afghanistan corresponds to",Bratislava,Kabul
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Albania corresponds to",Bratislava,Tirana
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Algeria corresponds to",Bratislava,Algiers
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Azerbaijan corresponds to",Bratislava,Baku
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Bahamas corresponds to",Bratislava,Nassau
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Bahrain corresponds to",Bratislava,Manama
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Barbados corresponds to",Bratislava,Bridgetown
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Bermuda corresponds to",Bratislava,Hamilton
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Bolivia corresponds to",Bratislava,Sucre
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Bulgaria corresponds to",Bratislava,Sofia
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Burundi corresponds to",Bratislava,Bujumbura
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Cameroon corresponds to",Bratislava,Yaoundé
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Colombia corresponds to",Bratislava,Bogotá
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Comoros corresponds to",Bratislava,Moroni
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Croatia corresponds to",Bratislava,Zagreb
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Dominica corresponds to",Bratislava,Roseau
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Eritrea corresponds to",Bratislava,Asmara
"If Armenia corresponds to Yerevan, then Slovakia corresponds to","If Armenia corresponds to Yerevan, then Estonia corresponds to",Bratislava,Tallinn
